"pt","NB_km","NB_ipcw","bias_km","bias_ipcw","ci_km_lower","ci_km_upper","ci_ipcw_lower","ci_ipcw_upper","NB_True","cover_km","cover_ipcw"
0.01,0.404684171722226,0.41048691437185,-0.011015929297984,-0.0168186719476075,0.368743603313545,0.443319444742,0.372340068917743,0.448183855827869,0.393668242424242,TRUE,TRUE
0.05,0.383224594753944,0.388712273802264,-0.0120315947539439,-0.0175192738022643,0.343021447599683,0.423047433747028,0.347394542518931,0.428335709890811,0.371193,TRUE,TRUE
0.1,0.361300577163056,0.36731475140129,-0.0144546882741668,-0.0204688625124013,0.319716218897053,0.402447063711563,0.326316675547647,0.407645484854765,0.346845888888889,TRUE,TRUE
0.25,0.301337731634084,0.306113861509316,-0.0137997316340838,-0.0185758615093162,0.259509956669245,0.345279440192887,0.265631163674261,0.350237400663421,0.287538,TRUE,TRUE
0.5,0.209894152109585,0.20909322507262,0.00243784789041496,0.00323877492737953,0.172938473897386,0.248898347271488,0.172872214045919,0.24904125716797,0.212332,TRUE,TRUE
0.75,0.166640042093406,0.163456383172348,-0.0190080420934056,-0.0158243831723479,0.130045141476184,0.204,0.119812112425696,0.204115181919224,0.147632,TRUE,TRUE
0.01,0.404809856225378,0.404158972417061,-0.0111416138011358,-0.0104907299928181,0.365994271978213,0.448367551790411,0.365905469860872,0.448521203291138,0.393668242424242,TRUE,TRUE
0.05,0.378381499128127,0.378550372390141,-0.00718849912812664,-0.00735737239014111,0.338240214398237,0.422154838074899,0.338421427980053,0.422682966852235,0.371193,TRUE,TRUE
0.1,0.356947556441079,0.356275058447751,-0.0101016675521897,-0.00942916955886214,0.317910123752026,0.401525949574423,0.316608035839481,0.399409805755529,0.346845888888889,TRUE,TRUE
0.25,0.284651517915358,0.283715167453931,0.00288648208464198,0.00382283254606869,0.242752531911141,0.332324800826706,0.242192539286764,0.332041213915307,0.287538,TRUE,TRUE
0.5,0.191439825906647,0.187646336972171,0.020892174093353,0.0246856630278293,0.146640030760959,0.241873345776004,0.140488321269109,0.241566302525329,0.212332,TRUE,TRUE
0.75,0.145433766673778,0.137197831502939,0.00219823332622171,0.0104341684970614,0.102051786081181,0.189895959430625,0.0887683541014286,0.185920739932661,0.147632,TRUE,TRUE
0.01,0.360167052410926,0.356299569005674,0.0335011900133167,0.0373686734185686,0.320254525073291,0.396356319345171,0.316161507150805,0.392993801458914,0.393668242424242,TRUE,FALSE
0.05,0.338022681877936,0.336088304556074,0.0331703181220644,0.035104695443926,0.296198039097954,0.375937301725338,0.294421558416887,0.372108866663974,0.371193,TRUE,TRUE
0.1,0.304541362841935,0.303857225050397,0.0423045260469543,0.0429886638384923,0.261393524137397,0.344726020604288,0.261065575856582,0.344302368917849,0.346845888888889,FALSE,FALSE
0.25,0.264222245482704,0.261494866718418,0.0233157545172962,0.0260431332815819,0.220338983936665,0.302934199179289,0.217510260049232,0.29991388443595,0.287538,TRUE,TRUE
0.5,0.193803913632247,0.186608946308597,0.0185280863677526,0.0257230536914032,0.154325357410813,0.233566794359273,0.146064469998261,0.224427185894008,0.212332,TRUE,TRUE
0.75,0.117821696887507,0.110656699682102,0.0298103031124935,0.0369753003178983,0.068497556886226,0.161781687724299,0.0643404885397644,0.151568177792365,0.147632,TRUE,TRUE
0.01,0.33539705198671,0.335222055451077,0.0582711904375321,0.0584461869731656,0.299400003700831,0.373211362363877,0.298331762391038,0.372232351462766,0.393668242424242,FALSE,FALSE
0.05,0.312879598160058,0.313951860574308,0.058313401839942,0.0572411394256919,0.27398390098028,0.351497146270503,0.274219958504074,0.351349251598675,0.371193,FALSE,FALSE
0.1,0.288136306683175,0.288822506146124,0.0587095822057137,0.0580233827427645,0.250850331396187,0.329698636505313,0.250346477877524,0.326555218482712,0.346845888888889,FALSE,FALSE
0.25,0.248670282353207,0.246669713795591,0.0388677176467929,0.0408682862044094,0.209023730908996,0.291137333861501,0.207222477183155,0.288696908108495,0.287538,TRUE,TRUE
0.5,0.180126666840085,0.178084461345534,0.0322053331599154,0.0342475386544657,0.135380833620883,0.220934612011831,0.131644818762587,0.219094272977258,0.212332,TRUE,TRUE
0.75,0.164214552234705,0.164157787194851,-0.0165825522347047,-0.0165257871948511,0.118187367828101,0.202205283743705,0.118369885754584,0.200467919731362,0.147632,TRUE,TRUE
0.01,0.3898632844637,0.38782049917265,0.00380495796054198,0.00584774325159221,0.351450546604563,0.433668069281756,0.350759249025803,0.430107984492481,0.393668242424242,TRUE,TRUE
0.05,0.371919118408164,0.368964036541814,-0.000726118408164333,0.00222896345818568,0.332376969017457,0.416593384105448,0.331719327532134,0.412727659333641,0.371193,TRUE,TRUE
0.1,0.349210031868918,0.346774885953959,-0.00236414298002885,7.10029349303976e-05,0.310291017603353,0.391595242647158,0.306954247358284,0.389585296575192,0.346845888888889,TRUE,TRUE
0.25,0.294421577681771,0.291607657200235,-0.00688357768177073,-0.00406965720023506,0.2515556083626,0.337272760484912,0.249125656228684,0.332384864773234,0.287538,TRUE,TRUE
0.5,0.216717138482347,0.210586298550361,-0.00438513848234706,0.00174570144963904,0.178953833009918,0.25854112788611,0.171952866073036,0.25090039218916,0.212332,TRUE,TRUE
0.75,0.134089623207397,0.129813002095558,0.0135423767926035,0.0178189979044424,0.0906614735041193,0.174838112929322,0.0849984086097976,0.170240450724476,0.147632,TRUE,TRUE
0.01,0.412560499676589,0.408482670358874,-0.0188922572523464,-0.0148144279346315,0.373233384203018,0.451618120334816,0.371636976257813,0.445459182454403,0.393668242424242,TRUE,TRUE
0.05,0.390581052679631,0.389741829264537,-0.0193880526796315,-0.0185488292645369,0.351739792273225,0.428615719952644,0.35063648153813,0.42778104122154,0.371193,TRUE,TRUE
0.1,0.372173035091197,0.369184426875932,-0.0253271462023081,-0.0223385379870433,0.330645185246117,0.410807273734631,0.328720938986996,0.408317845923747,0.346845888888889,TRUE,TRUE
0.25,0.320322201540586,0.318072818562901,-0.0327842015405863,-0.0305348185629012,0.277843568050004,0.359156486865329,0.27413270161124,0.357566033678015,0.287538,TRUE,TRUE
0.5,0.235628994816389,0.23294450045358,-0.0232969948163887,-0.02061250045358,0.194626015252194,0.274761080365861,0.190670894599752,0.274213248788345,0.212332,TRUE,TRUE
0.75,0.153582686430734,0.15127367094385,-0.00595068643073374,-0.00364167094385026,0.105333930603704,0.196535524940313,0.105821651762,0.189591741153949,0.147632,TRUE,TRUE
0.01,0.4183395053042,0.421547539966089,-0.0246712628799574,-0.0278792975418465,0.382980937521089,0.455682886053001,0.387392597907983,0.458396242376481,0.393668242424242,TRUE,TRUE
0.05,0.392663249699172,0.396430010226688,-0.0214702496991721,-0.0252370102266884,0.355982385445686,0.431652007220641,0.3609482008938,0.435731213546262,0.371193,TRUE,TRUE
0.1,0.370928077094689,0.373895682108474,-0.0240821882058002,-0.0270497932195855,0.332686863820246,0.410071277766211,0.33544917882378,0.414079834520252,0.346845888888889,TRUE,TRUE
0.25,0.313757000009156,0.313334637547603,-0.0262190000091555,-0.025796637547603,0.275700788973499,0.350320494109284,0.275782756135807,0.351215586161823,0.287538,TRUE,TRUE
0.5,0.265268854634047,0.262954752067024,-0.0529368546340465,-0.0506227520670244,0.228978630488562,0.302675365007185,0.225762777676574,0.301677089239153,0.212332,FALSE,FALSE
0.75,0.185195236357498,0.176460668716427,-0.0375632363574979,-0.0288286687164265,0.151937520555366,0.218,0.146421708806916,0.209828848415675,0.147632,FALSE,TRUE
0.01,0.412104650395376,0.410107633282063,-0.0184364079711339,-0.0164393908578203,0.371199976815539,0.451315421814526,0.370636866248397,0.447878627965752,0.393668242424242,TRUE,TRUE
0.05,0.392166247954778,0.391897164532857,-0.0209732479547778,-0.0207041645328566,0.351454050305862,0.431939361764338,0.350277602499371,0.430182430193556,0.371193,TRUE,TRUE
0.1,0.365980241758952,0.367650120929824,-0.0191343528700628,-0.0208042320409356,0.326748491911603,0.405190208727097,0.327345768700099,0.408081489939078,0.346845888888889,TRUE,TRUE
0.25,0.305257463323617,0.306849702924403,-0.0177194633236167,-0.0193117029244025,0.266693984319113,0.350637419833213,0.266312858450002,0.348180022779621,0.287538,TRUE,TRUE
0.5,0.216720476284394,0.21934038773685,-0.00438847628439362,-0.00700838773685031,0.172941211692592,0.261101551180645,0.174975216999724,0.262376962021248,0.212332,TRUE,TRUE
0.75,0.13503874413556,0.133194275547222,0.0125932558644398,0.0144377244527786,0.0897213317368184,0.176465407463655,0.0865317628607979,0.176655543884814,0.147632,TRUE,TRUE
0.01,0.39777360032637,0.396025422982949,-0.00410535790212768,-0.00235718055870643,0.356896547095098,0.436693244342726,0.355379797473567,0.435297577401943,0.393668242424242,TRUE,TRUE
0.05,0.375672105739213,0.376197170526708,-0.00447910573921334,-0.00500417052670782,0.334921395545171,0.416296016676854,0.334490208990813,0.417136654738404,0.371193,TRUE,TRUE
0.1,0.349356719363693,0.350481152389007,-0.00251083047480366,-0.00363526350011806,0.304629282051075,0.389905969622832,0.305948390961654,0.392818208758929,0.346845888888889,TRUE,TRUE
0.25,0.272876206984446,0.271600706600086,0.0146617930155541,0.0159372933999144,0.22676237104577,0.317272372985777,0.226186726588217,0.315559413583032,0.287538,TRUE,TRUE
0.5,0.197649956356622,0.193717704207002,0.0146820436433775,0.0186142957929978,0.147795648700625,0.241983814700032,0.145828146853813,0.236742143617736,0.212332,TRUE,TRUE
0.75,0.173901679880041,0.166950411328113,-0.0262696798800412,-0.0193184113281126,0.127048732353365,0.220076976743816,0.116792745777184,0.21505869599512,0.147632,TRUE,TRUE
0.01,0.397663505937752,0.393094789760322,-0.00399526351350915,0.000573452663920226,0.35779592250031,0.436992562666616,0.35168697677385,0.430670487333203,0.393668242424242,TRUE,TRUE
0.05,0.380374598451526,0.375371502702031,-0.009181598451526,-0.00417850270203068,0.339603415043722,0.419268555411732,0.334561903434952,0.414813480367271,0.371193,TRUE,TRUE
0.1,0.361297792336942,0.355571312941139,-0.0144519034480529,-0.00872542405224974,0.323531998762926,0.402392446825246,0.316138420407484,0.396126912607135,0.346845888888889,TRUE,TRUE
0.25,0.297182306739006,0.293131251847076,-0.00964430673900596,-0.00559325184707549,0.257157335640478,0.339715934053123,0.251307079853775,0.335031511658527,0.287538,TRUE,TRUE
0.5,0.239617818577243,0.240267554891292,-0.0272858185772429,-0.0279355548912922,0.200395992051125,0.27997387403949,0.197650869147532,0.28261114504926,0.212332,TRUE,TRUE
0.75,0.169947143634779,0.169742216045234,-0.0223151436347791,-0.0221102160452341,0.131648860799861,0.207826588758302,0.128322457386069,0.20928910495676,0.147632,TRUE,TRUE
0.01,0.390289477587875,0.391450101415794,0.00337876483636712,0.00221814100844803,0.35304244352364,0.431831102780534,0.35277766567489,0.431461169856618,0.393668242424242,TRUE,TRUE
0.05,0.368735827252358,0.368245732991568,0.00245717274764201,0.00294726700843245,0.329652567118494,0.41140887207257,0.328890343328508,0.408925013902764,0.371193,TRUE,TRUE
0.1,0.340249559322237,0.342364629441572,0.00659632956665185,0.00448125944731692,0.301895201680558,0.382778728460304,0.303399862265739,0.383634998203318,0.346845888888889,TRUE,TRUE
0.25,0.288921626789378,0.285768637617499,-0.00138362678937837,0.00176936238250092,0.24738157614099,0.330969904604272,0.244780020845193,0.327142552725865,0.287538,TRUE,TRUE
0.5,0.200089585853458,0.198079170192787,0.0122424141465421,0.0142528298072132,0.156510610407175,0.238933528359353,0.152989709084367,0.237027437333233,0.212332,TRUE,TRUE
0.75,0.105025270606346,0.11013363173379,0.0426067293936543,0.0374983682662104,0.0562961556313427,0.150177780617315,0.0599792050536784,0.152389625898771,0.147632,TRUE,TRUE
0.01,0.379806505044371,0.380654203680844,0.0138617373798712,0.0130140387433984,0.341340979408719,0.418796317312412,0.34040149537088,0.419109550748398,0.393668242424242,TRUE,TRUE
0.05,0.355782423764471,0.3568922605558,0.0154105762355289,0.0143007394442005,0.31619561770512,0.395676518307879,0.317221383093926,0.395585047513564,0.371193,TRUE,TRUE
0.1,0.332172775408512,0.330725725565602,0.0146731134803765,0.0161201633232865,0.291637838386085,0.373969943956831,0.289568302919788,0.370714728904293,0.346845888888889,TRUE,TRUE
0.25,0.269021426833337,0.272136839826879,0.0185165731666629,0.0154011601731214,0.228115707206298,0.309322006303593,0.229322107998097,0.311963638690434,0.287538,TRUE,TRUE
0.5,0.209360575146965,0.216689131161673,0.00297142485303536,-0.00435713116167252,0.171454717967815,0.248424197536936,0.177602738627459,0.254371668202452,0.212332,TRUE,TRUE
0.75,0.130059691944822,0.137278039316162,0.0175723080551783,0.0103539606838385,0.0839939296565397,0.172383866606625,0.0944107992699774,0.177311134060078,0.147632,TRUE,TRUE
0.01,0.421824942262319,0.418707360457006,-0.0281566998380771,-0.0250391180327634,0.381027829165362,0.461030549884001,0.379203297431914,0.457097776441254,0.393668242424242,TRUE,TRUE
0.05,0.399338874205184,0.398569207970686,-0.0281458742051836,-0.0273762079706863,0.358855598008885,0.440418455111128,0.356993195578795,0.439399857222362,0.371193,TRUE,TRUE
0.1,0.37434472090522,0.372492627803574,-0.0274988320163306,-0.0256467389146849,0.333624676117496,0.414736150140886,0.332852626866302,0.412269110229828,0.346845888888889,TRUE,TRUE
0.25,0.304554765212471,0.30114248919679,-0.0170167652124708,-0.0136044891967905,0.264982451796865,0.347088470791729,0.260457706022226,0.345191261344424,0.287538,TRUE,TRUE
0.5,0.23117446310072,0.230201415827798,-0.0188424631007198,-0.0178694158277976,0.191868474075041,0.273440106937133,0.192420212960447,0.272563557513577,0.212332,TRUE,TRUE
0.75,0.130715901899146,0.137188022118567,0.0169160981008542,0.0104439778814327,0.0824132937863702,0.181154445294173,0.0883034606981691,0.187003411076473,0.147632,TRUE,TRUE
0.01,0.401405847738814,0.400302656451324,-0.00773760531457135,-0.00663441402708187,0.366047293761157,0.444644560440114,0.362469818491005,0.44228141496323,0.393668242424242,TRUE,TRUE
0.05,0.383239277036669,0.380195712680639,-0.0120462770366691,-0.00900271268063851,0.344124990176398,0.42730893904507,0.340142733047707,0.422634711719216,0.371193,TRUE,TRUE
0.1,0.35817301873075,0.355206372066332,-0.0113271298418612,-0.00836048317744353,0.319316617417561,0.401731450676524,0.315064671009425,0.397730733978691,0.346845888888889,TRUE,TRUE
0.25,0.285285805594909,0.285459052237722,0.00225219440509128,0.00207894776227785,0.24668549671128,0.327773770570858,0.244975605211856,0.326561026044209,0.287538,TRUE,TRUE
0.5,0.189137077916626,0.192147946615076,0.0231949220833735,0.0201840533849241,0.147897525782069,0.230947902190084,0.148536591336138,0.235208793559555,0.212332,TRUE,TRUE
0.75,0.122520725090998,0.12179145996594,0.0251112749090022,0.0258405400340596,0.079228429679095,0.161830859803947,0.0753478470560406,0.164160114336661,0.147632,TRUE,TRUE
0.01,0.427150151564458,0.425605544108441,-0.0334819091402154,-0.0319373016841991,0.393728021334997,0.467464492969233,0.392720302507483,0.467406656034517,0.393668242424242,FALSE,TRUE
0.05,0.410515094627531,0.407236444434835,-0.0393220946275306,-0.0360434444348346,0.375232932142354,0.450627907576843,0.372312667795209,0.446955832500868,0.371193,FALSE,FALSE
0.1,0.383256606978225,0.382397448845333,-0.0364107180893362,-0.0355515599564438,0.348160800715032,0.424058658832005,0.345719070310674,0.425605609054337,0.346845888888889,FALSE,TRUE
0.25,0.33061541767798,0.328100680472757,-0.0430774176779797,-0.0405626804727566,0.293706522280303,0.373544687395816,0.290105398965383,0.370469881527756,0.287538,FALSE,FALSE
0.5,0.229703942607574,0.22371422244771,-0.017371942607574,-0.0113822224477102,0.190541977105699,0.275504440306295,0.184049120573883,0.269081586360684,0.212332,TRUE,TRUE
0.75,0.127042295995062,0.121854150706815,0.0205897040049376,0.0257778492931853,0.0782320206798358,0.175270850040564,0.0695207428715598,0.172689999256969,0.147632,TRUE,TRUE
0.01,0.368772350625754,0.367062580652372,0.0248958917984882,0.0266056617718709,0.330713885919853,0.404266614758836,0.330063701234656,0.402386949221505,0.393668242424242,TRUE,TRUE
0.05,0.341709214487345,0.343122950045949,0.0294837855126549,0.0280700499540509,0.302150594926271,0.379470010320412,0.304536304673058,0.380256688167028,0.371193,TRUE,TRUE
0.1,0.32264217565608,0.322986661116262,0.024203713232809,0.0238592277726269,0.282718836366045,0.363450217556176,0.283881300509693,0.363063621388396,0.346845888888889,TRUE,TRUE
0.25,0.263882870216187,0.265408849484356,0.0236551297838129,0.0221291505156439,0.226105615352417,0.303033249092417,0.227809254301361,0.304672901926188,0.287538,TRUE,TRUE
0.5,0.181342485139719,0.179310287994739,0.0309895148602805,0.0330217120052615,0.139651570361674,0.225625858446684,0.137171518396826,0.225308083925042,0.212332,TRUE,TRUE
0.75,0.129511363265957,0.128238792319258,0.0181206367340428,0.0193932076807419,0.083061567487535,0.175808101034566,0.0860775177448281,0.171601801400405,0.147632,TRUE,TRUE
0.01,0.403829581761428,0.402271081036021,-0.0101613393371857,-0.00860283861177819,0.365789735848393,0.443362451075656,0.364639122885176,0.441033389206238,0.393668242424242,TRUE,TRUE
0.05,0.38155413729149,0.381104988311525,-0.0103611372914905,-0.00991198831152507,0.342264935082086,0.422810522676841,0.340764687854391,0.422294895201736,0.371193,TRUE,TRUE
0.1,0.360234558163184,0.361842670570346,-0.013388669274295,-0.0149967816814573,0.318485436933349,0.40318347867024,0.319264079962842,0.404245208275598,0.346845888888889,TRUE,TRUE
0.25,0.290770598546582,0.291499236254457,-0.00323259854658214,-0.00396123625445721,0.249149914221436,0.332721366297748,0.250791184095355,0.333764788793966,0.287538,TRUE,TRUE
0.5,0.236872124065914,0.234753504344047,-0.0245401240659145,-0.0224215043440468,0.191471997557227,0.279779963054899,0.190363082743151,0.279141312655087,0.212332,TRUE,TRUE
0.75,0.15245010528121,0.147403040024508,-0.00481810528120971,0.000228959975491883,0.10540438607576,0.196566827612336,0.101110948809954,0.191621355800417,0.147632,TRUE,TRUE
0.01,0.38681802623719,0.386610275272224,0.00685021618705217,0.00705796715201823,0.349098746236392,0.425576187290441,0.34779043061387,0.424973194434389,0.393668242424242,TRUE,TRUE
0.05,0.360151065992892,0.359227913593159,0.0110419340071078,0.0119650864068406,0.321940311275133,0.399935878369935,0.32003109323139,0.397947037286373,0.371193,TRUE,TRUE
0.1,0.339324297882079,0.337130219779786,0.00752159100680966,0.00971566910910293,0.296927453544896,0.380536263486514,0.294433402175748,0.378664221890703,0.346845888888889,TRUE,TRUE
0.25,0.27867334023768,0.277596830714634,0.00886465976232043,0.00994116928536626,0.23743446676054,0.316592611354699,0.237292891663466,0.314790422489783,0.287538,TRUE,TRUE
0.5,0.187072837358966,0.191176036044068,0.025259162641034,0.0211559639559318,0.145915083718504,0.231653705535587,0.151697023038435,0.236508818251265,0.212332,TRUE,TRUE
0.75,0.117955536384924,0.112730938874276,0.0296764636150759,0.0349010611257242,0.0715532151288221,0.157795322190091,0.0623717747347693,0.155286288661665,0.147632,TRUE,TRUE
0.01,0.41357189489549,0.409138084023656,-0.0199036524712472,-0.0154698415994137,0.374853550709761,0.454398342456659,0.371636347564857,0.449383953522411,0.393668242424242,TRUE,TRUE
0.05,0.380719558315193,0.378835451036936,-0.00952655831519345,-0.007642451036936,0.338601913809489,0.422513971673843,0.33792463490188,0.417915253890323,0.371193,TRUE,TRUE
0.1,0.361266220930414,0.358714272543904,-0.0144203320415252,-0.0118683836550148,0.320588739201522,0.403608828263244,0.318180617299247,0.40181044300702,0.346845888888889,TRUE,TRUE
0.25,0.305057865366834,0.302318965877745,-0.0175198653668335,-0.0147809658777455,0.263416588281853,0.3470665873687,0.261290856046178,0.343807647435489,0.287538,TRUE,TRUE
0.5,0.243666966368695,0.239265283243774,-0.0313349663686953,-0.0269332832437741,0.200638567354551,0.285177918744682,0.1970657136481,0.277839030686243,0.212332,TRUE,TRUE
0.75,0.161951454221941,0.158969153468003,-0.0143194542219408,-0.0113371534680028,0.129397519072332,0.193801383364234,0.126736456995288,0.189842477078967,0.147632,TRUE,TRUE
0.01,0.395591928448763,0.396658391475466,-0.00192368602452103,-0.00299014905122352,0.358531122609349,0.435397215490898,0.35909281503992,0.437166292252414,0.393668242424242,TRUE,TRUE
0.05,0.381498057180182,0.378635248207135,-0.010305057180182,-0.00744224820713452,0.343198747814676,0.423854480541245,0.339613182824917,0.421183386900238,0.371193,TRUE,TRUE
0.1,0.359970241166366,0.354772369461668,-0.0131243522774774,-0.00792648057277928,0.320035471494465,0.405565575251133,0.316083422172559,0.396837322214339,0.346845888888889,TRUE,TRUE
0.25,0.294554632762063,0.292427977162079,-0.00701663276206338,-0.00488997716207923,0.253818963984194,0.33786045693918,0.250447071133916,0.335382393692598,0.287538,TRUE,TRUE
0.5,0.222807137725892,0.21755232458518,-0.0104751377258916,-0.00522032458518015,0.17942411501179,0.266510400251288,0.172775326679367,0.26242649577601,0.212332,TRUE,TRUE
0.75,0.176212344580503,0.179284779448966,-0.028580344580503,-0.0316527794489663,0.127008743492272,0.225132096659359,0.135463568451994,0.226563205331147,0.147632,TRUE,TRUE
0.01,0.376626768874841,0.370438531611834,0.0170414735494014,0.023229710812408,0.339781305047364,0.411796906355329,0.33399410574815,0.40315496004991,0.393668242424242,TRUE,TRUE
0.05,0.354334157429506,0.349397407960029,0.0168588425704939,0.0217955920399707,0.316812913926871,0.390737500725296,0.310721551653884,0.38516037034957,0.371193,TRUE,TRUE
0.1,0.328412041094827,0.322978489814497,0.0184338477940618,0.0238673990743918,0.289749987814261,0.366744337459415,0.284007794697128,0.361471686328887,0.346845888888889,TRUE,TRUE
0.25,0.265618679762479,0.263824995581571,0.021919320237521,0.0237130044184288,0.228209976451304,0.307158035858174,0.22645869296918,0.303765750730179,0.287538,TRUE,TRUE
0.5,0.189861410906466,0.191237688078584,0.0224705890935337,0.0210943119214156,0.152280540869335,0.228791119687878,0.151880408956531,0.229770744715896,0.212332,TRUE,TRUE
0.75,0.100789096778103,0.101010879100847,0.0468429032218969,0.0466211208991528,0.0537291642059389,0.1421931528846,0.0547322696152162,0.14422083668422,0.147632,FALSE,FALSE
0.01,0.391720565821518,0.394867539548649,0.00194767660272466,-0.00119929712440631,0.354622693900799,0.433984670547798,0.357363193472613,0.437805060648846,0.393668242424242,TRUE,TRUE
0.05,0.370394965804776,0.374226420609306,0.000798034195223674,-0.0030334206093065,0.333566635555575,0.414821904366253,0.335153695017535,0.417720326826855,0.371193,TRUE,TRUE
0.1,0.346241832852527,0.351820169829016,0.000604056036361544,-0.00497428094012731,0.307621632334133,0.391279929865091,0.310903362340042,0.396554265933254,0.346845888888889,TRUE,TRUE
0.25,0.283856499425022,0.288950864580232,0.00368150057497807,-0.00141286458023199,0.244512549266582,0.328457137841107,0.247313782850003,0.33424627607506,0.287538,TRUE,TRUE
0.5,0.253348940119631,0.260064088173359,-0.0410169401196307,-0.0477320881733589,0.215072861084196,0.293648733321777,0.219784507343777,0.299417203386003,0.212332,FALSE,FALSE
0.75,0.169179716265974,0.172531056939269,-0.0215477162659735,-0.024899056939269,0.127902686887129,0.210487609354819,0.12531952145827,0.21627320492868,0.147632,TRUE,TRUE
0.01,0.366962221183741,0.362268559183186,0.0267060212405013,0.0313996832410562,0.328517332574689,0.405395758432239,0.323340651975639,0.399252384890234,0.393668242424242,TRUE,TRUE
0.05,0.343873557427726,0.337690104511295,0.0273194425722738,0.0335028954887053,0.301074087660296,0.38182217187473,0.296140351098091,0.375588077150522,0.371193,TRUE,TRUE
0.1,0.322415477581794,0.31848177067978,0.0244304113070951,0.0283641182091086,0.283112405425944,0.363179976993382,0.275936469445898,0.356930826110139,0.346845888888889,TRUE,TRUE
0.25,0.267678970894681,0.264835469861869,0.0198590291053191,0.0227025301381306,0.229425057605648,0.309771406113591,0.224894471379667,0.304800005256747,0.287538,TRUE,TRUE
0.5,0.215623446850627,0.220985730674034,-0.00329144685062696,-0.00865373067403358,0.176403130703519,0.258276468074565,0.180878124852362,0.261887760713815,0.212332,TRUE,TRUE
0.75,0.14626539676846,0.143066021070534,0.00136660323154025,0.00456597892946647,0.105374436821716,0.184452431100223,0.0998733653521139,0.179968692524376,0.147632,TRUE,TRUE
0.01,0.419436569038401,0.418909708946999,-0.0257683266141585,-0.0252414665227562,0.383600289152813,0.459083908728331,0.382397565498702,0.458551293517389,0.393668242424242,TRUE,TRUE
0.05,0.395584840626885,0.396259467960076,-0.0243918406268847,-0.0250664679600759,0.358579330271078,0.435398999815421,0.357485972090307,0.436082952165256,0.371193,TRUE,TRUE
0.1,0.378989408848802,0.379178848846001,-0.0321435199599134,-0.0323329599571123,0.339132763237432,0.419858212818853,0.33854555199625,0.4203326857648,0.346845888888889,TRUE,TRUE
0.25,0.311624680468204,0.307293349238998,-0.0240866804682039,-0.0197553492389977,0.272314679046724,0.354349066032231,0.267839343742493,0.348067617206482,0.287538,TRUE,TRUE
0.5,0.24093540136343,0.23558609949293,-0.0286034013634304,-0.0232540994929301,0.201247991133202,0.281064159950761,0.197196136527358,0.276249078460901,0.212332,TRUE,TRUE
0.75,0.152707901864067,0.148644870978367,-0.00507590186406701,-0.00101287097836678,0.11436958265972,0.192045645388661,0.108363675810671,0.187855607112799,0.147632,TRUE,TRUE
0.01,0.391104509187433,0.389132336587171,0.00256373323680986,0.00453590583707192,0.351784633727013,0.431965960479906,0.349812560924396,0.429993264029355,0.393668242424242,TRUE,TRUE
0.05,0.369001181918611,0.365948582970431,0.00219181808138863,0.00524441702956874,0.329938001892326,0.411156622872354,0.327146092706482,0.406746247088509,0.371193,TRUE,TRUE
0.1,0.347603529191494,0.343987121218291,-0.000757640302605056,0.00285876767059762,0.306546379210417,0.387431125550098,0.302290917546233,0.384498046663211,0.346845888888889,TRUE,TRUE
0.25,0.262663420873716,0.263278572010342,0.0248745791262838,0.0242594279896578,0.222762204183349,0.304766729589345,0.221885038842893,0.306934071731856,0.287538,TRUE,TRUE
0.5,0.192660243692487,0.193331872370973,0.0196717563075131,0.0190001276290274,0.150683372939062,0.23117499447609,0.152113910249104,0.23531295023901,0.212332,TRUE,TRUE
0.75,0.118762056321169,0.12051480981906,0.0288699436788313,0.0271171901809405,0.0731816879438857,0.165919706422693,0.0737746724164462,0.169212407520764,0.147632,TRUE,TRUE
0.01,0.442473545399578,0.446711821621348,-0.0488053029753359,-0.0530435791971058,0.40313887808596,0.481239452492974,0.406410239896841,0.48617522129371,0.393668242424242,FALSE,FALSE
0.05,0.426707792098166,0.42831751695399,-0.0555147920981659,-0.0571245169539901,0.385697325042379,0.466622691371986,0.387010040360146,0.468563788425063,0.371193,FALSE,FALSE
0.1,0.395299647749786,0.397085658473041,-0.0484537588608971,-0.0502397695841517,0.351759645994415,0.435727486289083,0.354170617962796,0.436731873914207,0.346845888888889,FALSE,FALSE
0.25,0.328539740177981,0.331206146650306,-0.0410017401779815,-0.0436681466503063,0.283479832017633,0.370393852681768,0.286278903308895,0.373575662244844,0.287538,TRUE,TRUE
0.5,0.229965193562014,0.229068558957144,-0.0176331935620141,-0.0167365589571439,0.182536591280372,0.276772182026684,0.179047814336539,0.276068867515947,0.212332,TRUE,TRUE
0.75,0.191529501769469,0.190927928913985,-0.043897501769469,-0.0432959289139849,0.150391521791661,0.230919674853503,0.143827063133416,0.237579027865963,0.147632,FALSE,TRUE
0.01,0.384345803615175,0.388444163995491,0.00932243880906725,0.0052240784287515,0.348913702046906,0.42136656264644,0.35250169420006,0.425155802175472,0.393668242424242,TRUE,TRUE
0.05,0.364996570233674,0.368774022573847,0.00619642976632623,0.00241897742615294,0.327698131923703,0.403602150107323,0.330208087561312,0.406975846458203,0.371193,TRUE,TRUE
0.1,0.34380347031076,0.346670703416297,0.00304241857812898,0.00017518547259171,0.306669818599104,0.382271008035865,0.307528253229283,0.383387306879053,0.346845888888889,TRUE,TRUE
